,pais,ano,pib,expecVida,populacao,continente
83,Bosnia and Herzegovina,2003,7240.0,76.0,3760000,Europe
84,Bosnia and Herzegovina,2004,7680.0,76.19999694824219,3760000,Europe
85,Bosnia and Herzegovina,2005,8350.0,75.9000015258789,3770000,Europe
86,Bosnia and Herzegovina,2006,8800.0,76.0,3770000,Europe
87,Bosnia and Herzegovina,2007,9320.0,75.69999694824219,3760000,Europe
88,Bosnia and Herzegovina,2008,9850.0,76.0999984741211,3750000,Europe
89,Bosnia and Herzegovina,2009,9600.0,76.0999984741211,3740000,Europe
90,Bosnia and Herzegovina,2010,9760.0,76.30000305175781,3710000,Europe
91,Bosnia and Herzegovina,2011,9980.0,76.4000015258789,3660000,Europe
92,Bosnia and Herzegovina,2012,10000.0,76.5999984741211,3600000,Europe
93,Bosnia and Herzegovina,2013,10500.0,76.5,3540000,Europe
94,Bosnia and Herzegovina,2014,10800.0,76.5999984741211,3480000,Europe
95,Bosnia and Herzegovina,2015,11300.0,76.4000015258789,3430000,Europe
96,Bosnia and Herzegovina,2016,11800.0,76.5,3390000,Europe
97,Bosnia and Herzegovina,2017,12300.0,76.69999694824219,3350000,Europe
98,Bosnia and Herzegovina,2018,12800.0,76.9000015258789,3320000,Europe
99,Bosnia and Herzegovina,2019,13100.0,77.0,3300000,Europe
100,Bosnia and Herzegovina,2020,13500.0,77.0999984741211,3280000,Europe
