,pais,ano,pib,expecVida,populacao,continente
80,"Congo, Rep.",2000,4620.0,52.79999923706055,3130000,Africa
81,"Congo, Rep.",2001,4660.0,53.599998474121094,3220000,Africa
82,"Congo, Rep.",2002,4740.0,54.29999923706055,3310000,Africa
83,"Congo, Rep.",2003,4640.0,54.79999923706055,3410000,Africa
84,"Congo, Rep.",2004,4660.0,55.599998474121094,3510000,Africa
85,"Congo, Rep.",2005,4870.0,56.29999923706055,3620000,Africa
86,"Congo, Rep.",2006,5000.0,57.099998474121094,3750000,Africa
87,"Congo, Rep.",2007,4760.0,57.599998474121094,3880000,Africa
88,"Congo, Rep.",2008,4850.0,58.29999923706055,4010000,Africa
89,"Congo, Rep.",2009,5050.0,59.099998474121094,4150000,Africa
90,"Congo, Rep.",2010,5320.0,59.79999923706055,4270000,Africa
91,"Congo, Rep.",2011,5350.0,60.400001525878906,4390000,Africa
92,"Congo, Rep.",2012,5420.0,60.79999923706055,4510000,Africa
93,"Congo, Rep.",2013,5470.0,61.29999923706055,4620000,Africa
94,"Congo, Rep.",2014,5700.0,61.79999923706055,4740000,Africa
95,"Congo, Rep.",2015,5700.0,62.20000076293945,4860000,Africa
96,"Congo, Rep.",2016,5400.0,62.5,4980000,Africa
97,"Congo, Rep.",2017,5100.0,62.599998474121094,5110000,Africa
98,"Congo, Rep.",2018,5020.0,63.0,5240000,Africa
99,"Congo, Rep.",2019,5100.0,63.29999923706055,5380000,Africa
100,"Congo, Rep.",2020,5110.0,63.5,5520000,Africa
